 num     #instances         #bytes  class name (module)
1610:             1             16  java.lang.invoke.MemberName$Factory (java.base@17.0.17)
1611:             1             16  java.lang.invoke.MethodHandleImpl$1 (java.base@17.0.17)
1612:             1             16  java.lang.invoke.StringConcatFactory$1 (java.base@17.0.17)
1613:             1             16  java.lang.invoke.StringConcatFactory$2 (java.base@17.0.17)
1614:             1             16  java.lang.invoke.StringConcatFactory$3 (java.base@17.0.17)
1615:             1             16  java.lang.invoke.VarHandle$1 (java.base@17.0.17)
1616:             1             16  java.lang.invoke.VarHandleByteArrayAsInts$ArrayHandle$$Lambda$261/0x000000c801154230 (java.base@17.0.17)
1617:             1             16  java.lang.invoke.VarHandleByteArrayAsLongs$ArrayHandle$$Lambda$262/0x000000c801154b98 (java.base@17.0.17)
1618:             1             16  java.lang.module.ModuleDescriptor$1 (java.base@17.0.17)
1619:             1             16  java.lang.module.ModuleDescriptor$Builder$$Lambda$1/0x800000002 (java.base@17.0.17)
1620:             1             16  java.lang.ref.Cleaner (java.base@17.0.17)
1621:             1             16  java.lang.ref.Cleaner$1 (java.base@17.0.17)
1622:             1             16  java.lang.ref.Reference$1 (java.base@17.0.17)
1623:             1             16  java.lang.reflect.Proxy$$Lambda$98/0x000000c8010f8000 (java.base@17.0.17)
1624:             1             16  java.lang.reflect.Proxy$ProxyBuilder$$Lambda$99/0x000000c8010f8ee0 (java.base@17.0.17)
1625:             1             16  java.lang.reflect.ProxyGenerator$$Lambda$104/0x000000c8010fa400 (java.base@17.0.17)
1626:             1             16  java.lang.reflect.ProxyGenerator$$Lambda$105/0x000000c8010fa640 (java.base@17.0.17)
1627:             1             16  java.lang.reflect.ReflectAccess (java.base@17.0.17)
1628:             1             16  java.net.InetAddress$1 (java.base@17.0.17)
1629:             1             16  java.net.InetAddress$PlatformNameService (java.base@17.0.17)
1630:             1             16  java.net.SocketImpl$$Lambda$336/0x000000c80125de08 (java.base@17.0.17)
1631:             1             16  java.net.URI$1 (java.base@17.0.17)
1632:             1             16  java.net.URL$3 (java.base@17.0.17)
1633:             1             16  java.net.URL$DefaultFactory (java.base@17.0.17)
1634:             1             16  java.net.http.HttpHeaders (java.net.http@17.0.17)
1635:             1             16  java.net.http.HttpHeaders$$Lambda$468/0x000000c801304440 (java.net.http@17.0.17)
1636:             1             16  java.net.http.HttpResponse$BodyHandlers$$Lambda$350/0x000000c80128ce88 (java.net.http@17.0.17)
1637:             1             16  java.nio.Bits$1 (java.base@17.0.17)
1638:             1             16  java.nio.Buffer$1 (java.base@17.0.17)
1639:             1             16  java.nio.channels.spi.AbstractSelector$1 (java.base@17.0.17)
1640:             1             16  java.nio.channels.spi.SelectorProvider$Holder$$Lambda$343/0x000000c801279808 (java.base@17.0.17)
1641:             1             16  java.security.AllPermission (java.base@17.0.17)
1642:             1             16  java.security.AllPermissionCollection (java.base@17.0.17)
1643:             1             16  java.security.ProtectionDomain$JavaSecurityAccessImpl (java.base@17.0.17)
1644:             1             16  java.security.Security$2 (java.base@17.0.17)
1645:             1             16  java.security.Signature$1 (java.base@17.0.17)
1646:             1             16  java.security.cert.CertPathHelperImpl (java.base@17.0.17)
1647:             1             16  java.security.spec.EncodedKeySpec$1 (java.base@17.0.17)
1648:             1             16  java.text.DecimalFormatSymbols$$Lambda$8/0x80000000c (java.base@17.0.17)
1649:             1             16  java.time.chrono.IsoChronology (java.base@17.0.17)
1650:             1             16  java.time.format.DateTimeFormatter$$Lambda$10/0x80000000e (java.base@17.0.17)
1651:             1             16  java.time.format.DateTimeFormatter$$Lambda$9/0x80000000d (java.base@17.0.17)
1652:             1             16  java.time.format.DateTimeFormatterBuilder$$Lambda$11/0x80000000f (java.base@17.0.17)
1653:             1             16  java.time.format.DateTimeFormatterBuilder$InstantPrinterParser (java.base@17.0.17)
1654:             1             16  java.time.format.DateTimeTextProvider (java.base@17.0.17)
1655:             1             16  java.time.format.DateTimeTextProvider$1 (java.base@17.0.17)
1656:             1             16  java.util.Collections$EmptyEnumeration (java.base@17.0.17)
1657:             1             16  java.util.Collections$EmptyIterator (java.base@17.0.17)
1658:             1             16  java.util.Collections$EmptyList (java.base@17.0.17)
1659:             1             16  java.util.Collections$EmptySet (java.base@17.0.17)
1660:             1             16  java.util.Collections$ReverseComparator (java.base@17.0.17)
1661:             1             16  java.util.Collections$ReverseComparator2 (java.base@17.0.17)
1662:             1             16  java.util.EnumMap$1 (java.base@17.0.17)
1663:             1             16  java.util.HashMap$Values (java.base@17.0.17)
1664:             1             16  java.util.IdentityHashMap$Values (java.base@17.0.17)
1665:             1             16  java.util.Locale$Builder (java.base@17.0.17)
1666:             1             16  java.util.ResourceBundle$1 (java.base@17.0.17)
1667:             1             16  java.util.ResourceBundle$Control (java.base@17.0.17)
1668:             1             16  java.util.Spliterators$EmptySpliterator$OfDouble (java.base@17.0.17)
1669:             1             16  java.util.Spliterators$EmptySpliterator$OfInt (java.base@17.0.17)
1670:             1             16  java.util.Spliterators$EmptySpliterator$OfLong (java.base@17.0.17)
1671:             1             16  java.util.Spliterators$EmptySpliterator$OfRef (java.base@17.0.17)
1672:             1             16  java.util.concurrent.CompletableFuture$AltResult (java.base@17.0.17)
1673:             1             16  java.util.concurrent.ConcurrentSkipListMap$KeySet (java.base@17.0.17)
1674:             1             16  java.util.concurrent.ForkJoinPool$DefaultCommonPoolForkJoinWorkerThreadFactory (java.base@17.0.17)
1675:             1             16  java.util.concurrent.ForkJoinPool$DefaultForkJoinWorkerThreadFactory (java.base@17.0.17)
1676:             1             16  java.util.concurrent.SynchronousQueue$TransferStack (java.base@17.0.17)
1677:             1             16  java.util.concurrent.ThreadPoolExecutor$AbortPolicy (java.base@17.0.17)
1678:             1             16  java.util.function.Function$$Lambda$376/0x000000c8012c83d0 (java.base@17.0.17)
1679:             1             16  java.util.function.Predicate$$Lambda$293/0x000000c80115ddc0 (java.base@17.0.17)
1680:             1             16  java.util.jar.JavaUtilJarAccessImpl (java.base@17.0.17)
1681:             1             16  java.util.logging.Level$$Lambda$13/0x800000011 (java.logging@17.0.17)
1682:             1             16  java.util.logging.Level$KnownLevel$$Lambda$14/0x800000022 (java.logging@17.0.17)
1683:             1             16  java.util.logging.Level$KnownLevel$$Lambda$15/0x800000023 (java.logging@17.0.17)
1684:             1             16  java.util.logging.Level$KnownLevel$$Lambda$16/0x800000024 (java.logging@17.0.17)
1685:             1             16  java.util.logging.LogManager$LoggingProviderAccess (java.logging@17.0.17)
1686:             1             16  java.util.logging.LogManager$VisitedLoggers (java.logging@17.0.17)
1687:             1             16  java.util.regex.CharPredicates$$Lambda$17/0x800000025 (java.base@17.0.17)
1688:             1             16  java.util.regex.CharPredicates$$Lambda$18/0x000000c80104ee88 (java.base@17.0.17)
1689:             1             16  java.util.regex.CharPredicates$$Lambda$18/0x800000026 (java.base@17.0.17)
1690:             1             16  java.util.regex.Pattern$$Lambda$11/0x000000c80104cd08 (java.base@17.0.17)
1691:             1             16  java.util.regex.Pattern$$Lambda$14/0x000000c80104d380 (java.base@17.0.17)
1692:             1             16  java.util.regex.Pattern$LastNode (java.base@17.0.17)
1693:             1             16  java.util.regex.Pattern$LookBehindEndNode (java.base@17.0.17)
1694:             1             16  java.util.regex.Pattern$Node (java.base@17.0.17)
1695:             1             16  java.util.stream.Collectors$$Lambda$23/0x80000003a (java.base@17.0.17)
1696:             1             16  java.util.stream.Collectors$$Lambda$24/0x80000003f (java.base@17.0.17)
1697:             1             16  java.util.stream.Collectors$$Lambda$27/0x800000042 (java.base@17.0.17)
1698:             1             16  java.util.stream.Collectors$$Lambda$28/0x800000043 (java.base@17.0.17)
1699:             1             16  java.util.stream.Collectors$$Lambda$29/0x800000044 (java.base@17.0.17)
1700:             1             16  java.util.stream.Collectors$$Lambda$299/0x000000c80115e018 (java.base@17.0.17)
1701:             1             16  java.util.stream.Collectors$$Lambda$300/0x000000c80115e260 (java.base@17.0.17)
1702:             1             16  java.util.stream.Collectors$$Lambda$31/0x800000046 (java.base@17.0.17)
1703:             1             16  java.util.stream.Collectors$$Lambda$70/0x000000c80107a480 (java.base@17.0.17)
1704:             1             16  java.util.stream.Collectors$$Lambda$71/0x000000c80107a6a0 (java.base@17.0.17)
1705:             1             16  java.util.stream.Collectors$$Lambda$72/0x000000c80107a8d0 (java.base@17.0.17)
1706:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$34/0x800000049 (java.base@17.0.17)
1707:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$35/0x80000004a (java.base@17.0.17)
1708:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$36/0x80000004b (java.base@17.0.17)
1709:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$37/0x80000004c (java.base@17.0.17)
1710:             1             16  java.util.stream.FindOps$FindSink$OfLong$$Lambda$469/0x000000c801340f48 (java.base@17.0.17)
1711:             1             16  java.util.stream.FindOps$FindSink$OfLong$$Lambda$470/0x000000c801341198 (java.base@17.0.17)
1712:             1             16  java.util.stream.FindOps$FindSink$OfLong$$Lambda$471/0x000000c8013413b8 (java.base@17.0.17)
1713:             1             16  java.util.stream.FindOps$FindSink$OfLong$$Lambda$472/0x000000c801341608 (java.base@17.0.17)
1714:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$38/0x80000004d (java.base@17.0.17)
1715:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$39/0x80000004e (java.base@17.0.17)
1716:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$40/0x80000004f (java.base@17.0.17)
1717:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$41/0x800000050 (java.base@17.0.17)
1718:             1             16  java.util.stream.IntPipeline$$Lambda$453/0x000000c8012bd810 (java.base@17.0.17)
1719:             1             16  java.util.stream.IntPipeline$$Lambda$538/0x000000c801345f60 (java.base@17.0.17)
1720:             1             16  java.util.stream.Nodes$EmptyNode$OfDouble (java.base@17.0.17)
1721:             1             16  java.util.stream.Nodes$EmptyNode$OfInt (java.base@17.0.17)
1722:             1             16  java.util.stream.Nodes$EmptyNode$OfLong (java.base@17.0.17)
1723:             1             16  java.util.stream.Nodes$EmptyNode$OfRef (java.base@17.0.17)
1724:             1             16  java.util.zip.ZipFile$1 (java.base@17.0.17)
1725:             1             16  javax.crypto.CryptoAllPermissionCollection (java.base@17.0.17)
1726:             1             16  javax.crypto.JceSecurityManager (java.base@17.0.17)
1727:             1             16  javax.crypto.spec.SecretKeySpec$1 (java.base@17.0.17)
1728:             1             16  jdk.internal.icu.impl.Norm2AllModes$NoopNormalizer2 (java.base@17.0.17)
1729:             1             16  jdk.internal.icu.impl.NormalizerImpl$IsAcceptable (java.base@17.0.17)
1730:             1             16  jdk.internal.icu.impl.Trie2$1 (java.base@17.0.17)
1731:             1             16  jdk.internal.icu.text.NormalizerBase$NFCMode (java.base@17.0.17)
1732:             1             16  jdk.internal.icu.text.NormalizerBase$NFDMode (java.base@17.0.17)
1733:             1             16  jdk.internal.icu.text.NormalizerBase$NFKCMode (java.base@17.0.17)
1734:             1             16  jdk.internal.icu.text.NormalizerBase$NFKDMode (java.base@17.0.17)
1735:             1             16  jdk.internal.icu.text.NormalizerBase$NONEMode (java.base@17.0.17)
1736:             1             16  jdk.internal.icu.text.StringPrep$StringPrepTrieImpl (java.base@17.0.17)
1737:             1             16  jdk.internal.jimage.ImageReaderFactory$1 (java.base@17.0.17)
1738:             1             16  jdk.internal.jimage.ImageStringsReader (java.base@17.0.17)
1739:             1             16  jdk.internal.jimage.decompressor.Decompressor (java.base@17.0.17)
1740:             1             16  jdk.internal.logger.LazyLoggers$1 (java.base@17.0.17)
