 num     #instances         #bytes  class name (module)
 360:            23            920  ch.qos.logback.core.status.InfoStatus
 361:            23            920  javax.crypto.Mac (java.base@17.0.17)
 362:            28            896  java.time.format.DateTimeFormatterBuilder$NumberPrinterParser (java.base@17.0.17)
 363:            56            896  javax.crypto.JceSecurity$2 (java.base@17.0.17)
 364:            28            896  jdk.internal.net.http.frame.DataFrame (java.net.http@17.0.17)
 365:            37            888  sun.security.jca.ProviderList$ServiceList$1 (java.base@17.0.17)
 366:             9            864  [Lsun.security.ssl.SSLHandshake; (java.base@17.0.17)
 367:            16            864  [[I (java.base@17.0.17)
 368:            27            864  java.util.Locale (java.base@17.0.17)
 369:            36            864  org.apache.jena.mem.ArrayBunch
 370:            21            840  java.util.concurrent.CompletableFuture$UniRelay (java.base@17.0.17)
 371:            15            840  java.util.logging.Logger (java.logging@17.0.17)
 372:            21            840  sun.security.ssl.SSLHandshake (java.base@17.0.17)
 373:            26            832  java.net.http.HttpHeaders$$Lambda$348/0x000000c80128c210 (java.net.http@17.0.17)
 374:            26            832  java.util.ArrayList$ArrayListSpliterator (java.base@17.0.17)
 375:            26            832  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode (java.base@17.0.17)
 376:            52            832  java.util.concurrent.locks.ReentrantLock (java.base@17.0.17)
 377:            13            832  org.jcp.xml.dsig.internal.dom.XMLDSigRI$ProviderService (java.xml.crypto@17.0.17)
 378:            34            816  java.util.regex.Pattern$$Lambda$15/0x000000c80104df50 (java.base@17.0.17)
 379:            20            800  com.apicatalog.jsonld.flattening.NodeMapBuilder
 380:            20            800  java.security.AccessControlContext (java.base@17.0.17)
 381:            50            800  java.util.regex.Pattern$BitClass (java.base@17.0.17)
 382:            25            800  org.apache.commons.lang3.JavaVersion
 383:            25            800  sun.security.x509.URIName (java.base@17.0.17)
 384:            19            792  [Ljava.lang.invoke.MethodType; (java.base@17.0.17)
 385:            33            792  java.util.regex.Pattern$$Lambda$22/0x800000032 (java.base@17.0.17)
 386:            32            768  java.lang.ProcessEnvironment$Value (java.base@17.0.17)
 387:            32            768  java.lang.ProcessEnvironment$Variable (java.base@17.0.17)
 388:            12            768  java.lang.invoke.InvokerBytecodeGenerator (java.base@17.0.17)
 389:            16            768  org.apache.jena.ext.xerces.impl.dv.xs.DecimalDV$XDecimal
 390:            24            768  org.glassfish.json.JsonArrayBuilderImpl$JsonArrayImpl
 391:            24            768  sun.security.x509.OIDMap$OIDInfo (java.base@17.0.17)
 392:             5            760  sun.security.ssl.SSLSessionImpl (java.base@17.0.17)
 393:             4            744  [Ljava.time.ZoneOffset; (java.base@17.0.17)
 394:            31            744  java.security.Provider$EngineDescription (java.base@17.0.17)
 395:            23            736  com.sun.crypto.provider.HmacCore$HmacSHA384 (java.base@17.0.17)
 396:            13            728  java.lang.invoke.BoundMethodHandle$Species_LLLLLLL (java.base@17.0.17)
 397:            13            728  org.apache.jena.iri.impl.IRIImpl
 398:            10            720  com.sun.crypto.provider.GaloisCounterMode$GCMEncrypt (java.base@17.0.17)
 399:            30            720  java.security.Permissions (java.base@17.0.17)
 400:            30            720  java.util.stream.MatchOps$MatchOp (java.base@17.0.17)
 401:             9            720  jdk.internal.reflect.DelegatingClassLoader (java.base@17.0.17)
 402:            18            720  org.apache.jena.mem.HashedBunchMap
 403:            11            704  java.nio.DirectByteBuffer (java.base@17.0.17)
 404:            24            696  [Ljdk.internal.org.objectweb.asm.Type; (java.base@17.0.17)
 405:            29            696  java.lang.invoke.Invokers (java.base@17.0.17)
 406:            29            696  java.time.format.DateTimeFormatterBuilder$CompositePrinterParser (java.base@17.0.17)
 407:            29            696  org.apache.jena.riot.RDFFormat
 408:            17            680  java.time.format.DateTimeFormatter (java.base@17.0.17)
 409:            28            672  java.util.stream.MatchOps$$Lambda$66/0x000000c8010799e0 (java.base@17.0.17)
 410:            28            672  java.util.stream.MatchOps$1MatchSink (java.base@17.0.17)
 411:             6            656  [D (java.base@17.0.17)
 412:            41            656  [Ljava.security.Principal; (java.base@17.0.17)
 413:            41            656  java.security.ProtectionDomain$Key (java.base@17.0.17)
 414:            41            656  java.util.concurrent.atomic.AtomicInteger (java.base@17.0.17)
 415:            27            648  sun.security.provider.PolicyFile$PolicyEntry (java.base@17.0.17)
 416:            16            640  java.util.concurrent.CompletableFuture$UniWhenComplete (java.base@17.0.17)
 417:            16            640  java.util.logging.Logger$ConfigurationData (java.logging@17.0.17)
 418:            10            640  java.util.stream.ReferencePipeline$4 (java.base@17.0.17)
 419:            40            640  sun.security.x509.GeneralName (java.base@17.0.17)
 420:            16            640  sun.util.locale.LocaleObjectCache$CacheEntry (java.base@17.0.17)
 421:             3            624  [Ljava.lang.invoke.LambdaForm; (java.base@17.0.17)
 422:             6            624  [Lsun.security.ssl.SignatureScheme; (java.base@17.0.17)
 423:            13            624  java.lang.invoke.BoundMethodHandle$SpeciesData (java.base@17.0.17)
 424:            13            624  java.lang.invoke.BoundMethodHandle$Species_LLLLL (java.base@17.0.17)
 425:            26            624  java.security.spec.ECFieldF2m (java.base@17.0.17)
 426:            26            624  java.time.LocalTime (java.base@17.0.17)
 427:            26            624  javax.crypto.spec.SecretKeySpec (java.base@17.0.17)
 428:            38            608  java.lang.constant.ReferenceClassDescImpl (java.base@17.0.17)
 429:            21            600  [Ljava.io.ObjectStreamField; (java.base@17.0.17)
 430:            25            600  java.util.Arrays$ArrayItr (java.base@17.0.17)
 431:            25            600  java.util.regex.Pattern$$Lambda$16/0x000000c80104e1b0 (java.base@17.0.17)
 432:            25            600  sun.security.util.LazyCodeSourcePermissionCollection (java.base@17.0.17)
 433:            37            592  java.util.regex.Pattern$BranchConn (java.base@17.0.17)
 434:            18            576  java.lang.StringLatin1$CharsSpliterator (java.base@17.0.17)
 435:            12            576  java.lang.invoke.BoundMethodHandle$Species_LLLL (java.base@17.0.17)
 436:             4            576  jdk.internal.net.http.Stream (java.net.http@17.0.17)
 437:             4            576  jdk.internal.reflect.MethodAccessorGenerator (java.base@17.0.17)
 438:            12            576  jdk.xml.internal.XMLSecurityManager$Limit (java.xml@17.0.17)
 439:             8            576  org.apache.jena.iri.impl.LexerFragment
 440:             8            576  org.apache.jena.iri.impl.LexerHost
 441:             8            576  org.apache.jena.iri.impl.LexerPath
 442:             8            576  org.apache.jena.iri.impl.LexerPort
 443:             8            576  org.apache.jena.iri.impl.LexerQuery
 444:             8            576  org.apache.jena.iri.impl.LexerScheme
 445:             8            576  org.apache.jena.iri.impl.LexerUserinfo
 446:            18            576  org.apache.jena.iri.impl.ViolationCodeInfo$FromSpec_scheme
 447:            18            576  org.apache.jena.mem.NodeToTriplesMapMem
 448:            24            576  org.glassfish.json.JsonArrayBuilderImpl
 449:             6            576  sun.util.calendar.Gregorian$Date (java.base@17.0.17)
 450:            35            560  ch.qos.logback.core.joran.spi.ElementSelector
 451:            14            560  java.lang.invoke.DirectMethodHandle$Interface (java.base@17.0.17)
 452:            14            560  java.lang.invoke.DirectMethodHandle$Special (java.base@17.0.17)
 453:            35            560  java.util.TreeSet (java.base@17.0.17)
 454:             7            560  java.util.concurrent.TimeUnit (java.base@17.0.17)
 455:             7            560  org.apache.jena.iri.IRIFactory
 456:            10            560  sun.invoke.util.Wrapper (java.base@17.0.17)
 457:             1            552  com.github.benmanes.caffeine.cache.MpscGrowableArrayQueue
 458:            23            552  java.util.regex.Pattern$CharPropertyGreedy (java.base@17.0.17)
 459:            17            544  java.lang.StringBuffer (java.base@17.0.17)
 460:            17            544  java.util.ImmutableCollections$MapN (java.base@17.0.17)
 461:            17            544  sun.security.ssl.CipherSuite$KeyExchange (java.base@17.0.17)
 462:            17            544  sun.security.x509.DistributionPoint (java.base@17.0.17)
 463:            17            544  sun.util.locale.BaseLocale$Key (java.base@17.0.17)
 464:             1            528  [Ljava.lang.Character; (java.base@17.0.17)
 465:            22            528  java.util.concurrent.ConcurrentSkipListMap$Node (java.base@17.0.17)
 466:            22            528  jdk.internal.util.jar.JarIndex (java.base@17.0.17)
 467:            13            520  [Ljava.lang.invoke.BoundMethodHandle$SpeciesData; (java.base@17.0.17)
 468:             4            512  [Lsun.security.ssl.NamedGroup; (java.base@17.0.17)
 469:             8            512  com.sun.security.sasl.Provider$ProviderService (java.security.sasl@17.0.17)
 470:             8            512  java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLL (java.base@17.0.17)
 471:            16            512  java.time.temporal.ChronoUnit (java.base@17.0.17)
 472:            16            512  java.util.TreeMap$ValueIterator (java.base@17.0.17)
 473:            16            512  java.util.regex.Pattern$Curly (java.base@17.0.17)
 474:             8            512  java.util.stream.ReferencePipeline$5 (java.base@17.0.17)
 475:            16            512  javax.crypto.Cipher$Transform (java.base@17.0.17)
 476:            16            512  jdk.internal.reflect.ClassFileAssembler (java.base@17.0.17)
 477:             8            512  org.apache.jena.iri.impl.ResolvedRelativeIRI
 478:            21            504  java.time.Duration (java.base@17.0.17)
 479:             9            504  java.util.Properties (java.base@17.0.17)
 480:            21            504  java.util.stream.FindOps$FindSink$OfRef (java.base@17.0.17)
 481:            21            504  sun.security.jca.ServiceId (java.base@17.0.17)
 482:            21            504  sun.security.ssl.HKDF (java.base@17.0.17)
 483:            21            504  sun.security.x509.AVAKeyword (java.base@17.0.17)
 484:             7            496  [Lsun.invoke.util.Wrapper; (java.base@17.0.17)
 485:            31            496  sun.security.util.ECKeySizeParameterSpec (java.base@17.0.17)
 486:            19            488  [Lsun.security.ssl.NamedGroup$NamedGroupSpec; (java.base@17.0.17)
 487:            12            480  java.lang.OutOfMemoryError (java.base@17.0.17)
 488:            15            480  java.lang.invoke.VarForm (java.base@17.0.17)
 489:            15            480  java.net.InetAddress$InetAddressHolder (java.base@17.0.17)
 490:            20            480  java.security.BasicPermissionCollection (java.base@17.0.17)
 491:            20            480  java.security.SecurityPermission (java.base@17.0.17)
 492:            15            480  java.security.cert.PolicyQualifierInfo (java.base@17.0.17)
 493:            15            480  java.util.RegularEnumSet (java.base@17.0.17)
 494:            10            480  java.util.StringTokenizer (java.base@17.0.17)
 495:            15            480  sun.security.x509.CertificatePoliciesExtension (java.base@17.0.17)
 496:            30            480  sun.security.x509.GeneralNames (java.base@17.0.17)
 497:            29            464  java.net.http.HttpHeaders (java.net.http@17.0.17)
